, , , , , , , , , ,CPU,CPU,CPU,CPU,MEMORY,MEMORY,MEMORY,HDD,HDD,HDD,HDD,HDD,HDD,UPS,UPS,UPS,WINDOWS,WINDOWS,WINDOWS,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,LAIN_LAIN,EDC_BCA,EDC_BCA,EDC_BCA,EDC_BCA,EDC_MANDIRI,EDC_MANDIRI,EDC_MANDIRI,EDC_MANDIRI,EDC_MTI,EDC_MTI,EDC_MTI,EDC_MTI,PREVENTIF,PREVENTIF,PREVENTIF
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TWLW,MAGNOLIA RESIDENCE/,01,10.43.219.34,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,4,55,8 GB,8 GB,ADATA SX6000LNP,476 GB,235 GB,241 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",3YCV7-DNBG8-M4228-RG769-V222T,"8/10/2023, 11:03:08",1000 MB/s,0 hari 4 jam 4 menit,50,0.65 Menit,"""10.43.219.34"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.219.35 COM8,8,0,ONLINE-2025-09-28 09:13:23,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.219.35 COM9,1,0,ONLINE-2025-09-28 09:08:59,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TQZK,VILLA TANGERANG GARUDA/,01,10.43.8.162,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,100,56,8 GB,8 GB,ADATA SU900,476 GB,246 GB,230 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",4VCNK-Q9RDW-RRJK8-3YMYK-7XMP4,"10/30/2023, 09:35:17",1000 MB/s,0 hari 2 jam 51 menit,77,1.19 Menit,"""10.43.8.162""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.8.162 COM8,6,0,ONLINE-2025-09-28 09:08:26,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.8.162 COM9,2,0,ONLINE-2025-09-28 08:46:50,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TRLQ,APARTEMENT SKANDINAVIA/,01,10.43.43.66,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,6,51,8 GB,8 GB,ADATA LEGEND 850,476 GB,172 GB,305 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",YTGCN-GVDBV-W2MXF-3WXDF-MWRTG,"11/15/2024, 13:52:06",1000 MB/s,0 hari 3 jam 35 menit,68,0.54 Menit,"""10.43.43.66"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.43.67 COM8,10,0,ONLINE-2025-09-27 15:31:32,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.43.67 COM9,2,0,ONLINE-2025-09-26 15:02:17,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,FN8C,KISAMAUN 2,01,10.43.51.194,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,4,51,8 GB,8 GB,ADATA SX6000LNP,476 GB,173 GB,303 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",HNY2T-MV4M7-XFTP2-Q3W6D-H222T,"1/25/2024, 15:23:33",1000 MB/s,0 hari 3 jam 1 menit,65,0.53 Menit,"""10.43.51.194"",""172.31.31.1""",NEB:Y(60)|PC1:1 Y|PCO:N|E01:10.43.51.194 COM8,2,0,ONLINE-2025-09-28 08:43:44,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.51.194 COM9,7,0,ONLINE-2025-09-27 11:44:26,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TYW6,BITUNG JAYA,01,10.43.14.162,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,4,50,8 GB,8 GB,ADATA SX6000PNP,476 GB,260 GB,217 GB,Healthy,SSD,NOK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,HKlFiGkHqAgAgKq4041:40-UPS-Smart-UPS,"Windows(R), Professional edition:
    The machine is permanently activated.",MWVQN-YRWHX-KKYKQ-YC7T8-33XCT,"1/17/2024, 17:31:48",1000 MB/s,0 hari 3 jam 8 menit,70,0.44 Menit,"""10.43.14.162"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.14.163 COM8,4,0,ONLINE-2025-09-27 18:37:20,"'-",0,0,NOEDC-0000-00-00 00:00:00,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.14.163 COM9,1,0,ONLINE-2025-09-27 20:42:47,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,FXUM,RUKO SAFIRA,01,10.43.50.34,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,0,48,8 GB,8 GB,ADATA LEGEND 850,476 GB,80 GB,396 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,  PT.METRINDO SUPRA SINATRIAWEARNES WA1250EU,"Windows(R), Professional edition:
    The machine is permanently activated.",96DN8-R2K6Q-7R867-PR9XH-9BT6P,"4/26/2025, 01:01:38",1000 MB/s,0 hari 2 jam 46 menit,62,0.74 Menit,"""10.43.50.34"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.50.34 COM8,20,0,ONLINE-2025-09-27 22:19:30,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.50.34 COM9,1,0,ONLINE-2025-09-28 07:50:12,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.50.34 COM9,0,1,"OFFLINE-2025-09-28 07:55:16-THE DEVICE DOES NOT RECOGNIZE THE COMMAND.
",BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TOBR,PABUARAN JATAKE/,01,10.43.216.98,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,25,51,8 GB,8 GB,ADATA LEGEND 850,476 GB,178 GB,298 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",89PBN-F44WY-XMGV2-G2RW9-H6DW6,"5/23/2025, 12:54:51",1000 MB/s,0 hari 2 jam 50 menit,67,0.55 Menit,"""10.43.216.98"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.216.99 COM8,4,0,ONLINE-2025-09-28 07:42:32,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.216.99 COM9,1,0,ONLINE-2025-09-28 07:47:52,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TPU4,RAYA TMP TARUNA NO 18/,01,10.43.50.2,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,18,47,8 GB,8 GB,ADATA LEGEND 850,476 GB,111 GB,365 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,  PT.METRINDO SUPRA SINATRIAWEARNES WA1250EU,"Windows(R), Professional edition:
    The machine is permanently activated.",4PTFG-NVR39-2DK43-63JKD-YBJGG,"11/15/2024, 13:52:06",1000 MB/s,0 hari 10 jam 53 menit,47,0.59 Menit,"""10.43.50.2"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.50.3 COM8,6,0,ONLINE-2025-08-03 10:08:32,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.50.3 COM9,1,0,ONLINE-2025-09-21 19:53:32,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,T3NC,DAAN MOGOT KM. 19/,01,10.43.222.130,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,29,54,8 GB,8 GB,ADATA SX6000LNP,476 GB,288 GB,189 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",NWP8F-J8Y7Y-CP9V8-XJ6WK-Y7V22,"5/4/2024, 10:32:11",1000 MB/s,0 hari 7 jam 13 menit,60,0.66 Menit,"""10.43.222.130""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.222.131 COM8,11,1,ONLINE-2025-09-28 08:05:09,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.222.131 COM9,10,1,ONLINE-2025-09-28 07:59:12,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,T7H2,TAMAN ROYAL 37/,01,10.43.108.34,Microsoft Windows 10 Pro,64-bit,12th Gen Intel(R) Core(TM) i3-12100,2,30,16 GB,16 GB,ADATA LEGEND 850,476 GB,183 GB,293 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",3R7NM-GFJDT-C34P9-DQDD4-YTDGP,"11/15/2024, 13:52:06",1000 MB/s,0 hari 3 jam 1 menit,49,0.31 Menit,"""10.43.108.34"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.108.34 COM8,12,0,ONLINE-2025-09-27 21:39:35,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.108.34 COM9,3,6,OFFLINE-2025-09-27 18:31:55-TIDAK TERIMA RESPONSE DARI EDC,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TOII,MODERN WALK/,01,10.43.121.162,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,79,46,8 GB,8 GB,ADATA LEGEND 850,476 GB,141 GB,336 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",7TFNT-XPTWB-Q2KPR-BQJHD-WQK86,"11/14/2024, 13:44:05",1000 MB/s,0 hari 2 jam 47 menit,67,0.82 Menit,"""10.43.121.162""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.121.162 COM8,16,0,ONLINE-2025-09-27 19:53:53,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.121.162 COM9,2,0,ONLINE-2025-09-28 08:58:40,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,FWJJ,GEBANG/,01,10.43.47.34,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10100 CPU @ 3.60GHz,4,50,8 GB,8 GB,ADATA SX6000LNP,476 GB,208 GB,269 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,  PT.METRINDO SUPRA SINATRIAWEARNES WA1250EU,"Windows(R), Professional edition:
    The machine is permanently activated.",HYNVQ-DBV9D-QQFD6-4BMBW-W44TG:232WJ-VNCK3-9H4V2-8HJWP-FX86C,"1/25/2024, 15:23:33",1000 MB/s,0 hari 2 jam 46 menit,52,0.47 Menit,"""10.43.47.34"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.47.34 COM8,2,0,ONLINE-2025-09-28 08:57:44,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.47.34 COM9,4,0,ONLINE-2025-09-27 14:09:36,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TBL8,BERINGIN RAYA/,01,10.43.209.162,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10105 CPU @ 3.70GHz,19,51,8 GB,8 GB,ADATA SX6000LNP,476 GB,132 GB,344 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",4B8DJ-MNV4T-BRRCX-X24DY-BBJGG,"1/25/2024, 15:23:33",1000 MB/s,0 hari 3 jam 0 menit,77,0.49 Menit,"""10.43.209.162"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.209.162 COM8,12,0,ONLINE-2025-09-28 08:58:21,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.209.162 COM9,1,0,ONLINE-2025-09-28 09:14:30,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,F857,CITRA RAYA 1/,01,10.43.108.226,Microsoft Windows 7 Professional ,32-bit,Intel(R) Pentium(R) CPU G3250 @ 3.20GHz,0,75,4 GB,4 GB,TOSHIB  MQ01ACF050 SCSI Disk Device,466 GB,145 GB,321 GB,"'

Healthy",,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,HKpFiMhEtAgAgDk4041:40-UPS-Smart-UPS,"Windows(R) 7, Professional edition:
    The machine is permanently activated.",D3P2X-4GG4W-QGRFB-2J6B6-JB2WB,"12/27/2018, 09:23:08",1000 MB/s,0 hari 3 jam 24 menit,46,4.14 Menit,"""10.43.108.226"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.108.226 COM8,5,0,ONLINE-2025-09-28 09:02:09,NEM:Y(60)|PC2:1-N|PCO:N|E02:10.43.108.226 COM9,2,0,ONLINE-2025-09-28 08:45:29,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TTH6,HYBRID KARYAWAN 4,01,10.43.137.162,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10105 CPU @ 3.70GHz,9,51,8 GB,8 GB,ADATA SX6000LNP,476 GB,153 GB,323 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 0%,HGlFqBhEqAgAgCn4041:40-UPS-Smart-UPS,"Windows(R), Professional edition:
    The machine is permanently activated.",NQJMY-GFHPF-7Y7J3-PT2HH-M4HJ6,"10/8/2024, 16:54:15",1000 MB/s,0 hari 3 jam 23 menit,61,0.46 Menit,"""10.43.137.162"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.137.163 COM8,7,3,ONLINE-2025-09-28 09:19:50,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.137.163 COM9,4,0,ONLINE-2025-09-28 09:21:08,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,T8JX,TIGA RAKSA/,01,10.43.110.66,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,22,44,8 GB,8 GB,ADATA SU900,476 GB,133 GB,344 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",MXWNR-BJ42C-RRC82-6KFW4-KBT6P,"7/11/2024, 09:57:44",1000 MB/s,0 hari 3 jam 2 menit,39,1.82 Menit,"""10.43.110.66"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.110.66 COM8,19,0,ONLINE-2025-09-27 20:23:41,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.110.66 COM9,8,0,ONLINE-2025-09-27 18:52:01,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:43,G026,TT8O,MEKAR JAYA,01,10.43.51.66,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,23,44,8 GB,8 GB,ADATA LEGEND 850,476 GB,80 GB,396 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,  PT.METRINDO SUPRA SINATRIAWEARNES WA1250EU,"Windows(R), Professional edition:
    The machine is permanently activated.",NQC36-YDC3R-WKQV3-F2T7W-2GY6G,"11/14/2024, 13:44:05",1000 MB/s,0 hari 3 jam 49 menit,50,0.56 Menit,"""10.43.51.66"",""172.31.31.1""",NEB:Y(60)|PC1:0 N|PCO:N|E01:10.43.51.66 COM8,0,3,OFFLINE-2025-09-27 16:33:26-THE PORT COM8 DOES NOT EXIST.,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.51.66 COM9,3,0,ONLINE-2025-09-27 20:24:27,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,T3SI,ARYASANTIKA 2/,01,10.43.23.2,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,5,51,8 GB,8 GB,ADATA LEGEND 850,476 GB,224 GB,252 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",WGVNH-9DVTQ-8JDWT-RHB87-FJRTG:B4HPW-3YNKX-H782H-T7HJC-TMVJ6,"11/15/2024, 13:52:06",1000 MB/s,0 hari 2 jam 58 menit,60,0 Menit,"""10.43.23.2"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.23.3 COM8,4,0,ONLINE-2025-09-28 09:14:53,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.23.3 COM9,1,0,ONLINE-2025-09-28 08:46:43,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,TW1F,SEKNEG RAYA NO 6	,01,10.43.20.66,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,9,40,8 GB,8 GB,ADATA LEGEND 850,476 GB,76 GB,401 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",MBDJQ-RN9TD-YDV4R-7Q7GT-3V7J6,"5/27/2025, 13:42:39",1000 MB/s,0 hari 3 jam 12 menit,44,0.52 Menit,"""10.43.20.66"",""172.31.31.1""",NEB:Y(100)|PC1:0 N|PCO:N|E01:10.43.20.66 COM8,6,0,ONLINE-2025-09-27 21:28:08,NEM:Y(100)|PC2:0-N|PCO:N|E02:10.43.20.66 COM9,1,0,ONLINE-2025-09-28 08:46:37,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,TNX3,MEKAR ASRI/,01,10.43.19.66,Microsoft Windows 10 Pro,32-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,50,77,4 GB,4 GB,ADATA SU900,477 GB,274 GB,203 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",RX8M6-7NMQP-JBYKG-VP7WB-WHV24,"7/18/2024, 08:36:15",1000 MB/s,0 hari 3 jam 2 menit,45,1.34 Menit,"""10.43.19.66"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.19.66 COM4,2,0,ONLINE-2025-09-28 08:21:29,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.19.66 COM9,7,0,ONLINE-2025-09-27 21:53:30,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,TXPL,RAYA TAMAN ADIYASA/,01,10.43.17.162,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G7400,23,46,8 GB,8 GB,ADATA LEGEND 850,476 GB,108 GB,368 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",CNK6J-4BHT8-QM9VM-J63HH-3J3W6,"11/14/2024, 13:44:05",1000 MB/s,0 hari 3 jam 6 menit,66,0.58 Menit,"""10.43.17.162"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.17.162 COM8,0,36,OFFLINE-2025-09-25 18:36:01-THE PORT COM8 DOES NOT EXIST.,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.17.162 COM9,4,1,ONLINE-2025-09-27 19:53:52,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,TBV6,MUTIARA GARUDA/,01,10.43.223.162,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i3-10105 CPU @ 3.70GHz,24,48,8 GB,8 GB,ADATA SX6000LNP,476 GB,107 GB,370 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",HNQDC-HFQXV-CVWW7-6B9VK-2YVJ6,"1/25/2024, 15:23:33",1000 MB/s,0 hari 2 jam 50 menit,84,0.93 Menit,"""10.43.223.162"",""172.31.31.2""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.223.163 COM8,4,0,ONLINE-2025-09-28 07:57:23,NEM:Y(60)|PC2:0-N|PCO:N|E02:10.43.223.163 COM9,2,0,ONLINE-2025-09-27 21:56:49,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,TGOP,SUKAMANAH RAJEG/,01,10.43.13.130,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) CPU G4400 @ 3.30GHz,40,68,4 GB,4 GB,ADATA SU900,476 GB,118 GB,358 GB,Healthy,SSD,OK,NOK,"'-","Windows(R), Professional edition:
    The machine is permanently activated.",Y62N9-DJXRP-FFRXJ-QG98W-F3KTR,"7/15/2024, 10:20:15",1000 MB/s,0 hari 2 jam 42 menit,53,1.66 Menit,"""10.43.13.130"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.13.130 COM8,0,3,OFFLINE-2025-09-26 14:50:45-THE PORT COM8 DOES NOT EXIST.,"'-",0,0,NOEDC-0000-00-00 00:00:00,NEM:N(60)|PC2:0-N|PCO:N|E02:10.43.13.130 COM9,0,5,OFFLINE-2025-09-27 19:26:32-TIDAK TERIMA RESPONSE DARI EDC,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,TLXX,KAYU AGUNG/,01,10.43.123.98,Microsoft Windows 10 Pro,64-bit,12th Gen Intel(R) Core(TM) i3-12100,1,28,16 GB,16 GB,ADATA LEGEND 850,476 GB,198 GB,279 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,Prod,"Windows(R), Professional edition:
    The machine is permanently activated.",YMPH3-CNMWH-FWQXM-3VPBP-MP2KC,"11/15/2024, 13:52:06",1000 MB/s,0 hari 3 jam 8 menit,54,0.42 Menit,"""10.43.123.98""",NEB:Y(60)|PC1:1 N|PCO:Y|E01:10.43.123.98 COM8,8,0,ONLINE-2025-09-27 18:45:48,NEM:Y(60)|PC2:0-N|PCO:Y|E02:10.43.123.98 COM9,4,0,ONLINE-2025-09-27 18:42:02,"'-",0,0,NOEDC-0000-00-00 00:00:00,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,TVGX,BATOK TENJO	,01,10.43.25.194,Microsoft Windows 10 Pro,64-bit,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,43,50,8 GB,8 GB,ADATA SX6000LNP,476 GB,92 GB,385 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,PT.INDODAYA CIPTA LESTARIICA CS 1238,"Windows(R), Professional edition:
    The machine is permanently activated.",KHDVJ-6NRY4-MKBG4-B8GQC-3YH24,"7/28/2025, 17:22:31",1000 MB/s,0 hari 3 jam 4 menit,52,0.66 Menit,"""10.43.25.194"",""172.31.31.1""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.25.194 COM8,16,0,ONLINE-2025-09-27 20:27:16,NEM:N(60)|PC2:1-N|PCO:N|E02:10.43.25.195 COM4,1,0,ONLINE-2025-09-27 17:48:04,NEM:N(60)|PC2:1-N|PCO:N|E02:10.43.25.195 COM4,1,0,ONLINE-2025-09-27 17:48:39,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
200,200,Succes,2025-09-28 09:23:14,2025-09-28 09:23:44,G026,TBG8,APARTEMENT MODERNLAND/,01,10.43.36.130,Microsoft Windows 10 Pro,64-bit,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,11,49,8 GB,8 GB,ADATA SX6000PNP,476 GB,269 GB,207 GB,Healthy,SSD,OK,Terpasang: OK Battery_Status: 2 Battery_Level: 100%,Prod,"Windows(R), Professional edition:
    The machine is permanently activated.",VFQNP-J8FBV-XPR3H-VDPWW-QDB6G,"6/25/2025, 08:07:59",1000 MB/s,0 hari 2 jam 49 menit,58,0.44 Menit,"""10.43.36.130""",NEB:Y(60)|PC1:1 N|PCO:N|E01:10.43.36.130 COM8,20,0,ONLINE-2025-09-27 14:47:12,"'-",0,0,NOEDC-0000-00-00 00:00:00,NEM:N(60)|PC2:0-N|PCO:N|E02:10.43.36.130 COM9,2,0,ONLINE-2025-09-27 19:41:23,BELUM MEMERLUKAN PERBAIKAN,OK,"'-"
